2.000000, 0.197335, -0.030503
2.000000, 0.098715, -0.086846
2.000000, 0.285111, -0.019632
2.000000, 0.213120, 0.006761
2.000000, 0.105754, -0.003690
2.000000, 0.123657, -0.077750
2.000000, 0.086567, -0.077723
2.000000, 0.245864, -0.005377
2.000000, 0.197968, -0.021522
2.000000, 0.209538, -0.044222
2.000000, 0.181186, 0.004012
2.000000, 0.192918, 0.046190
2.000000, 0.272750, -0.063107
2.000000, 0.197264, -0.015464
2.000000, 0.150462, 0.042933
2.000000, 0.126192, 0.003895
2.000000, 0.234205, 0.002117
2.000000, 0.287775, -0.072669
2.000000, 0.225529, -0.055167
2.000000, 0.212168, -0.017680
2.000000, 0.256364, 0.019804
2.000000, 0.130296, -0.009303
2.000000, 0.227063, 0.032551
2.000000, 0.210170, 0.067857
2.000000, 0.141805, -0.089431
2.000000, 0.125101, -0.040180
2.000000, 0.210302, -0.038423
2.000000, 0.155421, -0.017376
2.000000, 0.179762, -0.037609
2.000000, 0.115705, -0.042005
2.000000, 0.186981, 0.035892
2.000000, 0.147961, 0.005527
2.000000, 0.156393, -0.025046
2.000000, 0.181451, 0.038060
2.000000, 0.322414, -0.073447
2.000000, 0.163028, 0.003358
2.000000, 0.162213, 0.014348
2.000000, 0.165808, -0.036093
2.000000, 0.229459, -0.014346
2.000000, 0.211103, 0.104837
2.000000, 0.254757, -0.049118
2.000000, 0.102330, -0.005421
2.000000, 0.122835, 0.016588
2.000000, 0.130474, 0.035798
2.000000, 0.155042, -0.039540
2.000000, 0.212346, 0.000275
2.000000, 0.153448, -0.009629
2.000000, 0.204041, 0.055967
2.000000, 0.198907, 0.081047
2.000000, 0.119998, -0.003994
2.000000, 0.195711, 0.024083
2.000000, 0.126989, 0.081892
2.000000, 0.173296, 0.011704
2.000000, 0.201579, -0.041080
2.000000, 0.181578, 0.062163
2.000000, 0.237009, 0.069930
2.000000, 0.195476, 0.003243
2.000000, 0.188656, 0.043838
2.000000, 0.217891, 0.015833
2.000000, 0.132723, 0.047637
2.000000, 0.132315, 0.063815
2.000000, 0.153746, 0.094354
2.000000, 0.185768, 0.061891
2.000000, 0.113895, 0.015704
2.000000, 0.233185, 0.123839
2.000000, 0.209323, 0.037449
2.000000, 0.255145, 0.039997
2.000000, 0.157525, 0.000872
2.000000, 0.153059, 0.013296
2.000000, 0.203641, 0.083814
2.000000, 0.160303, -0.032891
2.000000, 0.241524, 0.005549
2.000000, 0.184037, 0.100312
2.000000, 0.140692, -0.023962
2.000000, 0.195747, -0.040192
2.000000, 0.148025, 0.007847
2.000000, 0.191583, 0.016231
2.000000, 0.186354, -0.044939
2.000000, 0.093626, 0.021184
2.000000, 0.229205, -0.023204
2.000000, 0.175226, 0.045023
2.000000, 0.167153, 0.110157
2.000000, 0.236865, 0.029224
2.000000, 0.151343, 0.056401
2.000000, 0.208646, 0.005202
2.000000, 0.146183, 0.060541
2.000000, 0.234074, -0.028702
2.000000, 0.139439, 0.049828
2.000000, 0.175230, 0.067144
2.000000, 0.258875, 0.141052
2.000000, 0.058796, 0.085086
2.000000, 0.173040, -0.021672
2.000000, 0.095383, 0.042975
2.000000, 0.274171, 0.019753
2.000000, 0.138085, 0.162853
2.000000, 0.040012, -0.019206
2.000000, 0.189706, 0.041711
2.000000, 0.171061, 0.055025
2.000000, 0.242432, -0.034278
2.000000, 0.218194, 0.095523
2.000000, 0.134849, 0.043397
2.000000, 0.215483, 0.042071
2.000000, 0.164172, 0.142894
2.000000, 0.224883, 0.085747
2.000000, 0.193095, 0.068875
2.000000, 0.160862, 0.086415
2.000000, 0.098068, 0.054167
2.000000, 0.088417, 0.007953
2.000000, 0.252834, -0.009518
2.000000, 0.204534, 0.043259
2.000000, 0.107815, 0.065522
2.000000, 0.165632, 0.004505
2.000000, 0.267000, 0.144871
2.000000, 0.187505, 0.179869
2.000000, 0.182272, 0.109001
2.000000, 0.184822, 0.135578
2.000000, 0.205497, 0.050342
2.000000, 0.195675, -0.027406
2.000000, 0.193790, 0.000259
2.000000, 0.157107, 0.019513
2.000000, 0.146728, 0.033597
2.000000, 0.213407, 0.010918
2.000000, 0.178838, 0.031732
2.000000, 0.209789, 0.068847
2.000000, 0.088865, 0.022055
2.000000, 0.146673, 0.053719
2.000000, 0.178176, 0.088501
2.000000, 0.093154, -0.017780
2.000000, 0.260139, 0.029979
2.000000, 0.208489, 0.037361
2.000000, 0.250863, 0.102941
2.000000, 0.135481, 0.053915
2.000000, 0.099975, 0.139153
2.000000, 0.171853, 0.070640
2.000000, 0.153620, 0.045888
2.000000, 0.211509, 0.130937
2.000000, 0.190144, 0.029820
2.000000, 0.198671, 0.077004
2.000000, 0.116812, 0.111184
2.000000, 0.215225, 0.025036
2.000000, 0.171052, 0.056462
2.000000, 0.139163, 0.206597
2.000000, 0.231845, 0.071414
2.000000, 0.106223, 0.100277
2.000000, 0.297020, 0.100628
2.000000, 0.174348, 0.116575
2.000000, 0.133439, 0.146621
2.000000, 0.330322, 0.038978
2.000000, 0.150065, 0.034472
2.000000, 0.140692, 0.107169
2.000000, 0.181715, 0.193009
2.000000, 0.153331, 0.127718
2.000000, 0.115355, 0.189666
2.000000, 0.181223, 0.168347
2.000000, 0.200199, 0.086650
2.000000, 0.180000, 0.055387
2.000000, 0.140421, 0.125447
2.000000, 0.196747, 0.147378
2.000000, 0.104862, 0.092097
2.000000, 0.131267, 0.107645
2.000000, 0.020282, 0.128586
2.000000, 0.208174, 0.085861
2.000000, 0.117488, 0.093520
2.000000, 0.220172, 0.141580
2.000000, 0.228988, 0.014394
2.000000, 0.213688, 0.122936
2.000000, 0.122452, 0.108140
2.000000, 0.169627, 0.049338
2.000000, 0.110343, 0.049539
2.000000, 0.114165, 0.150442
2.000000, 0.106241, 0.027394
2.000000, 0.179572, 0.147260
2.000000, 0.230520, 0.214534
2.000000, 0.271879, 0.111990
2.000000, 0.122486, 0.162162
2.000000, 0.222976, 0.019242
2.000000, 0.132820, 0.034110
2.000000, 0.137670, 0.135568
2.000000, 0.081859, 0.049554
2.000000, 0.185768, 0.096206
2.000000, 0.179995, 0.119859
2.000000, 0.134521, 0.129585
2.000000, 0.163886, 0.082981
2.000000, 0.257405, 0.183141
2.000000, 0.163893, 0.172812
2.000000, 0.184032, 0.137004
2.000000, 0.167701, 0.071539
2.000000, 0.141286, 0.184794
2.000000, 0.188363, 0.129238
2.000000, 0.168192, 0.128467
2.000000, 0.231612, 0.107166
2.000000, 0.158658, 0.141861
2.000000, 0.198277, 0.101689
2.000000, 0.107145, 0.186759
2.000000, 0.177384, 0.150548
2.000000, 0.177527, 0.022417
2.000000, 0.126276, 0.064117
2.000000, 0.124075, 0.144363
2.000000, 0.148139, 0.181101
2.000000, 0.234668, 0.184924
2.000000, 0.230399, 0.095996
2.000000, 0.172657, 0.214173
2.000000, 0.154719, 0.134260
2.000000, 0.160114, 0.135092
2.000000, 0.216894, 0.082902
2.000000, 0.247160, -0.017636
2.000000, 0.235206, 0.080670
2.000000, 0.166908, 0.064958
2.000000, 0.156635, 0.046595
2.000000, 0.075762, 0.063740
2.000000, 0.162453, 0.058478
2.000000, 0.110327, 0.115798
2.000000, 0.191848, 0.105927
2.000000, 0.125595, 0.229657
2.000000, 0.228791, 0.115181
2.000000, 0.145485, 0.044605
2.000000, 0.199558, 0.146928
2.000000, 0.143424, 0.155967
2.000000, 0.106560, 0.041457
2.000000, 0.150493, 0.121803
2.000000, 0.213900, 0.176267
2.000000, 0.105076, 0.209629
2.000000, 0.173273, 0.100175
2.000000, 0.293158, 0.105570
2.000000, 0.116620, 0.178394
2.000000, 0.135562, 0.115478
2.000000, 0.191891, 0.081780
2.000000, 0.124586, 0.090355
2.000000, 0.098335, 0.115608
2.000000, 0.223841, 0.132729
2.000000, 0.074547, 0.186374
2.000000, 0.209197, 0.172800
2.000000, 0.159201, 0.130861
2.000000, 0.066858, 0.079831
2.000000, 0.104380, 0.221927
2.000000, 0.160240, 0.131419
2.000000, 0.204712, 0.157656
2.000000, 0.145858, 0.084626
2.000000, 0.088304, 0.089462
2.000000, 0.093077, 0.151962
2.000000, 0.206673, 0.072816
2.000000, 0.142369, 0.186452
2.000000, 0.057220, 0.123115
2.000000, 0.179301, 0.161057
2.000000, 0.203396, 0.059981
2.000000, 0.197464, 0.080136
2.000000, 0.178827, 0.128155
2.000000, 0.122380, 0.100874
2.000000, 0.178095, 0.145706
2.000000, 0.145368, 0.158504
2.000000, 0.217943, 0.192531
2.000000, 0.112539, 0.155853
2.000000, 0.139599, 0.117973
2.000000, 0.130153, 0.195958
2.000000, 0.144140, 0.140205
2.000000, 0.103782, 0.153118
2.000000, 0.118523, 0.026424
2.000000, 0.168395, 0.153841
2.000000, 0.171957, 0.111064
2.000000, 0.172778, 0.137801
2.000000, 0.223371, 0.209082
2.000000, 0.174600, 0.229999
2.000000, 0.150414, 0.109383
2.000000, 0.052007, 0.169377
2.000000, 0.060205, 0.112682
2.000000, 0.150106, 0.099697
2.000000, 0.157680, 0.158416
2.000000, 0.185859, 0.151681
2.000000, 0.111549, 0.102539
2.000000, -0.022016, 0.156814
2.000000, 0.111750, 0.119635
2.000000, 0.110164, 0.185088
2.000000, 0.143091, 0.186261
2.000000, 0.140525, 0.176135
2.000000, 0.299358, 0.164557
2.000000, 0.136782, 0.200423
2.000000, 0.205225, 0.201462
2.000000, 0.179415, 0.267761
2.000000, 0.217662, 0.246780
2.000000, 0.103964, 0.149600
2.000000, 0.050918, 0.156606
2.000000, 0.097736, 0.118291
2.000000, 0.038446, 0.247977
2.000000, 0.135729, 0.241746
2.000000, 0.184277, 0.162198
2.000000, 0.124596, 0.212122
2.000000, 0.174660, 0.097615
2.000000, 0.097145, 0.294877
2.000000, 0.150708, 0.223919
2.000000, 0.052823, 0.214383
2.000000, 0.114207, 0.139755
2.000000, 0.094637, 0.167281
2.000000, 0.167397, 0.233115
2.000000, 0.118123, 0.109331
2.000000, 0.057848, 0.249544
2.000000, 0.176474, 0.153813
2.000000, 0.139637, 0.215637
2.000000, 0.112975, 0.138690
2.000000, 0.079535, 0.110982
2.000000, 0.154327, 0.185756
2.000000, 0.056704, 0.160257
2.000000, 0.119846, 0.243464
2.000000, 0.198932, 0.178251
2.000000, 0.151792, 0.195211
2.000000, 0.101078, 0.169162
2.000000, 0.143966, 0.109546
2.000000, 0.099351, 0.139680
2.000000, 0.091264, 0.151662
2.000000, 0.059777, 0.181212
2.000000, 0.102580, 0.136224
2.000000, 0.095454, 0.203937
2.000000, 0.108092, 0.159704
2.000000, 0.167532, 0.159539
2.000000, 0.165620, 0.194813
2.000000, 0.138482, 0.199517
2.000000, 0.040550, 0.232657
2.000000, 0.133573, 0.157989
2.000000, 0.083209, 0.229953
2.000000, 0.060560, 0.124095
2.000000, 0.144865, 0.131136
2.000000, 0.065417, 0.154769
2.000000, 0.137807, 0.236743
2.000000, 0.071985, 0.196394
2.000000, 0.049557, 0.181007
2.000000, 0.117473, 0.138611
2.000000, 0.061709, 0.193781
2.000000, 0.081680, 0.213570
2.000000, 0.098873, 0.132453
2.000000, 0.150239, 0.278148
2.000000, 0.162477, 0.208784
2.000000, 0.093020, 0.170392
2.000000, 0.122056, 0.213545
2.000000, 0.069685, 0.269418
2.000000, 0.175976, 0.311112
2.000000, 0.187503, 0.206400
2.000000, 0.068469, 0.131260
2.000000, 0.049704, 0.252434
2.000000, -0.001878, 0.268144
2.000000, 0.025888, 0.286254
2.000000, 0.123564, 0.206495
2.000000, 0.094801, 0.214097
2.000000, 0.057379, 0.224112
2.000000, 0.093955, 0.204741
2.000000, 0.108267, 0.182408
2.000000, 0.072875, 0.175449
2.000000, 0.018664, 0.174394
2.000000, 0.076770, 0.181919
2.000000, 0.083974, 0.216659
2.000000, 0.090074, 0.225902
2.000000, 0.142524, 0.183741
2.000000, 0.103331, 0.227614
2.000000, -0.002454, 0.257814
2.000000, 0.031958, 0.168146
2.000000, 0.093195, 0.224436
2.000000, 0.112261, 0.193752
2.000000, 0.107506, 0.199825
2.000000, 0.069721, 0.090430
2.000000, -0.043783, 0.310107
2.000000, 0.060752, 0.143677
2.000000, 0.039955, 0.201327
2.000000, 0.199005, 0.145784
2.000000, 0.114414, 0.140526
2.000000, 0.143085, 0.201655
2.000000, 0.081506, 0.244236
2.000000, 0.062473, 0.304186
2.000000, 0.115991, 0.278579
2.000000, 0.064064, 0.137871
2.000000, 0.121038, 0.236091
2.000000, 0.047293, 0.292004
2.000000, 0.105670, 0.249159
2.000000, 0.118250, 0.211758
2.000000, -0.007156, 0.198351
2.000000, 0.045310, 0.273740
2.000000, -0.014733, 0.225973
2.000000, 0.066167, 0.242445
2.000000, 0.248436, 0.256232
2.000000, 0.074938, 0.194588
2.000000, 0.075080, 0.278709
2.000000, -0.015003, 0.300462
2.000000, 0.155648, 0.279531
2.000000, 0.009838, 0.294382
2.000000, 0.088970, 0.313579
2.000000, 0.110919, 0.289706
2.000000, 0.145271, 0.200334
2.000000, 0.016000, 0.252529
2.000000, 0.083381, 0.280026
2.000000, 0.070831, 0.190282
2.000000, 0.023836, 0.193926
2.000000, 0.012891, 0.219448
2.000000, 0.098389, 0.226633
2.000000, 0.082452, 0.357062
2.000000, 0.084399, 0.276109
2.000000, 0.142810, 0.143736
2.000000, 0.075170, 0.232550
2.000000, 0.167465, 0.187155
2.000000, 0.041230, 0.267489
2.000000, 0.031623, 0.240768
2.000000, 0.066438, 0.185765
2.000000, 0.099011, 0.252382
2.000000, 0.038298, 0.184128
2.000000, 0.136508, 0.232895
2.000000, 0.001960, 0.226055
2.000000, 0.063520, 0.255940
2.000000, 0.114884, 0.178068
2.000000, 0.111663, 0.335566
2.000000, 0.067200, 0.196592
2.000000, 0.037606, 0.261165
2.000000, 0.000122, 0.169722
2.000000, 0.040100, 0.195473
2.000000, 0.095250, 0.183227
2.000000, 0.048022, 0.256790
2.000000, -0.007667, 0.284409
2.000000, -0.035348, 0.187888
2.000000, 0.029190, 0.205865
2.000000, 0.116623, 0.240695
2.000000, -0.005253, 0.248266
2.000000, 0.076867, 0.233533
2.000000, 0.002106, 0.192136
2.000000, 0.116566, 0.268620
2.000000, -0.013712, 0.212285
2.000000, 0.068815, 0.334292
2.000000, 0.101692, 0.259033
2.000000, 0.058379, 0.245420
2.000000, 0.067538, 0.256145
2.000000, 0.084684, 0.256818
2.000000, 0.194852, 0.249549
2.000000, -0.006983, 0.243359
2.000000, 0.052677, 0.278496
2.000000, 0.026802, 0.351893
2.000000, 0.045804, 0.247709
2.000000, 0.037163, 0.346940
2.000000, -0.029305, 0.249346
2.000000, 0.091017, 0.238394
2.000000, 0.020923, 0.313657
2.000000, 0.011235, 0.332548
2.000000, 0.005157, 0.238320
2.000000, 0.111352, 0.253377
2.000000, 0.059127, 0.312839
2.000000, 0.057357, 0.178679
2.000000, 0.115989, 0.297674
2.000000, 0.020267, 0.248470
2.000000, -0.059493, 0.179426
2.000000, 0.004459, 0.240673
2.000000, 0.048681, 0.224904
2.000000, 0.051561, 0.303495
2.000000, 0.089166, 0.288757
2.000000, -0.083234, 0.252821
2.000000, 0.048781, 0.271143
2.000000, 0.077189, 0.247657
2.000000, 0.046847, 0.192015
2.000000, 0.041658, 0.229983
2.000000, 0.134538, 0.245945
2.000000, -0.069090, 0.367662
2.000000, -0.045188, 0.277291
2.000000, 0.094003, 0.248232
2.000000, 0.090279, 0.263263
2.000000, 0.021250, 0.247007
2.000000, 0.056294, 0.282039
2.000000, 0.097485, 0.239824
2.000000, 0.125548, 0.264065
2.000000, 0.116816, 0.260116
2.000000, 0.042704, 0.304040
2.000000, 0.034390, 0.254402
2.000000, -0.005274, 0.257828
2.000000, -0.013163, 0.289257
2.000000, 0.005756, 0.272510
2.000000, 0.066656, 0.248707
2.000000, 0.017818, 0.279187
2.000000, 0.017170, 0.413951
2.000000, -0.061254, 0.266046
2.000000, 0.034542, 0.252821
2.000000, -0.002517, 0.221550
2.000000, -0.040320, 0.226698
2.000000, 0.009258, 0.248865
2.000000, 0.004575, 0.199721
2.000000, -0.026306, 0.236914
2.000000, -0.019967, 0.266027
2.000000, 0.026222, 0.319611
2.000000, 0.031854, 0.175310
2.000000, 0.032152, 0.292068
2.000000, 0.102744, 0.320194
2.000000, 0.012705, 0.217160
2.000000, 0.041704, 0.300546
2.000000, 0.096776, 0.276302
2.000000, 0.085749, 0.316255
2.000000, -0.000626, 0.357989
2.000000, -0.034746, 0.333796
2.000000, 0.041367, 0.292994
2.000000, 0.062832, 0.255853
2.000000, 0.035543, 0.381530
2.000000, 0.035047, 0.283932
2.000000, -0.038950, 0.261283
2.000000, 0.028974, 0.211004
2.000000, -0.024047, 0.229951
2.000000, -0.033714, 0.267723
2.000000, -0.065110, 0.317936
2.000000, 0.062434, 0.233835
2.000000, 0.045854, 0.235276
2.000000, 0.101728, 0.296799
2.000000, 0.009611, 0.333358
2.000000, -0.036134, 0.355885
2.000000, -0.001759, 0.291569
2.000000, -0.079699, 0.330435
2.000000, 0.037906, 0.238322
2.000000, -0.024335, 0.348849
2.000000, -0.011183, 0.326146
2.000000, 0.034440, 0.334979
2.000000, 0.006657, 0.238850
2.000000, -0.059230, 0.281650
2.000000, -0.018226, 0.251153
2.000000, 0.041993, 0.272049
2.000000, 0.049498, 0.244820
2.000000, 0.076802, 0.233009
2.000000, 0.009008, 0.287410
2.000000, -0.005872, 0.218981
2.000000, -0.109408, 0.391441
2.000000, 0.002443, 0.388651
2.000000, -0.049948, 0.279629
2.000000, 0.039349, 0.279755
2.000000, -0.018512, 0.288413
2.000000, -0.010413, 0.327826
2.000000, -0.121491, 0.332752
2.000000, -0.010487, 0.250959
2.000000, 0.041799, 0.290819
2.000000, -0.010001, 0.146854
2.000000, 0.001661, 0.319702
2.000000, -0.060106, 0.265727
2.000000, -0.071233, 0.252453
2.000000, -0.022522, 0.306805
2.000000, 0.012542, 0.279871
2.000000, -0.003372, 0.319516
2.000000, 0.014733, 0.317763
2.000000, -0.003889, 0.232322
2.000000, -0.053646, 0.334851
2.000000, 0.039853, 0.229503
2.000000, -0.071537, 0.318700
2.000000, -0.085010, 0.370684
2.000000, 0.033458, 0.270345
2.000000, -0.029780, 0.268517
2.000000, -0.029515, 0.331896
2.000000, 0.006424, 0.226265
2.000000, -0.025718, 0.326331
2.000000, 0.032068, 0.272711
2.000000, 0.014769, 0.341071
2.000000, 0.091789, 0.342074
2.000000, -0.042900, 0.350909
2.000000, -0.019322, 0.261629
2.000000, -0.023954, 0.283498
2.000000, -0.036365, 0.372536
2.000000, -0.042671, 0.344382
2.000000, 0.012363, 0.340212
2.000000, -0.060694, 0.290747
2.000000, -0.000609, 0.291223
2.000000, -0.070995, 0.233190
2.000000, -0.047657, 0.339973
2.000000, 0.000985, 0.210227
2.000000, -0.035518, 0.282036
2.000000, -0.077995, 0.210417
2.000000, -0.011787, 0.353469
2.000000, -0.014211, 0.342737
2.000000, -0.022388, 0.330470
2.000000, -0.033498, 0.294615
2.000000, 0.049506, 0.306025
2.000000, -0.029221, 0.249183
2.000000, -0.009650, 0.272861
2.000000, -0.109238, 0.331299
2.000000, -0.042536, 0.305641
2.000000, 0.018811, 0.326193
2.000000, -0.009311, 0.339989
2.000000, -0.056748, 0.344867
2.000000, 0.007707, 0.288276
2.000000, -0.013540, 0.284253
2.000000, -0.078584, 0.406557
2.000000, -0.092438, 0.283311
2.000000, -0.044139, 0.314405
2.000000, -0.055639, 0.329629
2.000000, 0.000066, 0.250805
2.000000, -0.066279, 0.282139
2.000000, 0.081011, 0.316027
2.000000, 0.018564, 0.241678
2.000000, 0.036254, 0.282928
2.000000, -0.006746, 0.282119
2.000000, -0.010868, 0.346018
2.000000, -0.019511, 0.246906
2.000000, -0.036000, 0.411512
2.000000, -0.062148, 0.306293
2.000000, -0.050543, 0.314766
2.000000, -0.159788, 0.323520
2.000000, -0.084887, 0.235822
2.000000, -0.073256, 0.293407
2.000000, -0.072291, 0.309638
2.000000, -0.101201, 0.212304
2.000000, -0.015582, 0.272529
2.000000, -0.135669, 0.261818
2.000000, -0.064938, 0.264615
2.000000, -0.081911, 0.238953
2.000000, 0.001904, 0.306183
2.000000, -0.011530, 0.364701
2.000000, -0.094897, 0.355387
